id,lm,mu_eff_out,mu_t_out,ur,uz,x,y,z
330,0.5,1.0271780566858,1.0238447236858,0.35256704307587,1.445951184583,0.328125,0.828125,0
362,0.5,1.062024084789,1.058690751789,0.37967792997668,1.491182966751,0.328125,0.859375,0
394,0.5,1.0983996452481,1.0950663122481,0.40779292379975,1.5380900001104,0.328125,0.890625,0
426,0.5,1.1363306622468,1.1329973292468,0.43691202454507,1.5866722846611,0.328125,0.921875,0
458,0.5,1.1758411706492,1.1725078376492,0.46703523221264,1.6369298204034,0.328125,0.953125,0
490,0.5,1.2169533010081,1.2136199680081,0.49816254680247,1.688862607337,0.328125,0.984375,0
522,0.5,1.2596872989963,1.2563539659963,0.53029396831454,1.742470645462,0.328125,1.015625,0
554,0.5,1.3040615725642,1.3007282395642,0.56342949674887,1.7977539347784,0.328125,1.046875,0
586,0.5,1.350092760689,1.346759427689,0.59756913210545,1.8547124752862,0.328125,1.078125,0
618,0.5,1.3977958182256,1.3944624852256,0.63271287438428,1.9133462669855,0.328125,1.109375,0
650,0.5,1.447184112059,1.443850779059,0.66886072358537,1.9736553098761,0.328125,1.140625,0
682,0.5,1.4982695244472,1.4949361914472,0.70601267970871,2.0356396039582,0.328125,1.171875,0
714,0.5,1.5510625601156,1.5477292271156,0.7441687427543,2.0992991492316,0.328125,1.203125,0
746,0.5,1.6055724542952,1.6022391212952,0.78332891272214,2.1646339456965,0.328125,1.234375,0
778,0.5,1.6618072794658,1.6584739464658,0.82349318961224,2.2316439933528,0.328125,1.265625,0
810,0.5,1.7197740490798,1.7164407160798,0.86466157342459,2.3003292922004,0.328125,1.296875,0
842,0.5,1.7794788169821,1.7761454839821,0.90683406415919,2.3706898422395,0.328125,1.328125,0
874,0.5,1.8409267716227,1.8375934386227,0.95001066181604,2.44272564347,0.328125,1.359375,0
906,0.5,1.9041223244687,1.9007889914687,0.99419136639514,2.5164366958919,0.328125,1.390625,0
938,0.5,1.969069192284,1.965735859284,1.0393761778965,2.5918229995052,0.328125,1.421875,0
970,0.5,2.0357704731469,2.0324371401469,1.0855650963201,2.6688845543099,0.328125,1.453125,0
1002,0.5,2.1054971003797,2.1021637673797,1.132758121666,2.747621360306,0.328125,1.484375,0
11,0.5,0.63163790385586,0.62830457085586,0.11367370526015,1.1443321496204,0.359375,0.515625,0
43,0.5,0.64741269817806,0.64407936517806,0.1278698704717,1.1743474191186,0.359375,0.546875,0
75,0.5,0.66591783290899,0.66258449990899,0.14290110422511,1.206128292705,0.359375,0.578125,0
107,0.5,0.68551935771792,0.68218602471792,0.15876740652038,1.2396747703795,0.359375,0.609375,0
139,0.5,0.70626706138593,0.70293372838593,0.1754687773575,1.2749868521421,0.359375,0.640625,0
171,0.5,0.72821123132636,0.72487789832636,0.19300521673647,1.3120645379929,0.359375,0.671875,0
203,0.5,0.75140179686454,0.74806846386454,0.21137672465731,1.3509078279318,0.359375,0.703125,0
235,0.5,0.7758875908087,0.7725542578087,0.23058330111999,1.3915167219588,0.359375,0.734375,0
267,0.5,0.80171573174637,0.79838239874636,0.25062494612454,1.433891220074,0.359375,0.765625,0
299,0.5,0.82893112607569,0.82559779307569,0.27150165967094,1.4780313222773,0.359375,0.796875,0
331,0.5,0.85757608555728,0.85424275255728,0.2932134417592,1.5239370285687,0.359375,0.828125,0
363,0.5,0.88769005332471,0.88435672032471,0.31576029238931,1.5716083389483,0.359375,0.859375,0
395,0.5,0.91930942896655,0.91597609596655,0.33914221156128,1.6210452534159,0.359375,0.890625,0
427,0.5,0.95246748158585,0.94913414858585,0.3633591992751,1.6722477719718,0.359375,0.921875,0
459,0.5,0.9871943386912,0.9838610056912,0.38841125553078,1.7252158946157,0.359375,0.953125,0
491,0.5,1.0235170383592,1.0201837053592,0.41429838032832,1.7799496213478,0.359375,0.984375,0
523,0.5,1.0614596322645,1.0581262992645,0.44102057366771,1.836448952168,0.359375,1.015625,0
555,0.5,1.1010433278034,1.0977099948034,0.46857783554896,1.8947138870764,0.359375,1.046875,0
587,0.5,1.1422866585239,1.1389533255239,0.49697016597206,1.9547444260728,0.359375,1.078125,0
619,0.5,1.1852056732999,1.1818723402999,0.52619756493702,2.0165405691574,0.359375,1.109375,0
651,0.5,1.2298141360408,1.2264808030408,0.55626003244384,2.0801023163302,0.359375,1.140625,0
683,0.5,1.2761237291122,1.2727903961122,0.58715756849251,2.1454296675911,0.359375,1.171875,0
715,0.5,1.3241442549884,1.3208109219884,0.61889017308304,2.2125226229401,0.359375,1.203125,0
747,0.5,1.3738838318986,1.3705504988986,0.65145784621543,2.2813811823772,0.359375,1.234375,0
779,0.5,1.4253490803464,1.4220157473464,0.68486058788967,2.3520053459025,0.359375,1.265625,0
811,0.5,1.4785452983397,1.4752119653397,0.71909839810577,2.4243951135159,0.359375,1.296875,0
843,0.5,1.5334766239778,1.5301432909778,0.75417127686372,2.4985504852174,0.359375,1.328125,0
875,0.5,1.5901461846958,1.5868128516958,0.79007922416353,2.5744714610071,0.359375,1.359375,0
907,0.5,1.6485562329834,1.6452228999834,0.82682224000519,2.6521580408849,0.359375,1.390625,0
