id,lm,mu_eff_out,mu_t_out,p,ur,uz,x,y,z
937,0.045,0.0034157942520516,8.2461252051605e-05,-0.00023676190152016,0.018991649085808,0.028989419375825,-5.8514540593544,6.4607618053365,0
1404,0.045,0.0034840339059977,0.00015070090599768,0.00092825503049374,0.019136566536995,0.031615086874783,-5.8343211975488,8.1064312306328,0
559,0.045,0.0035202006004573,0.00018686760045734,0.00037973577723593,-0.0089686334896328,-0.061493129714241,-5.8343006177059,1.4735037038199,0
549,0.045,0.0033447472137344,1.1414213734409e-05,0.00027098386164541,-0.0073449476663328,-0.036743123693614,-5.8242735511571,2.7767652996377,0
525,0.045,0.0033520462363258,1.8713236325808e-05,1.1896731258413e-05,-0.0020306558172027,-0.028415671876886,-5.8190559432206,4.197233680922,0
486,0.045,0.0033801937691995,4.6860769199535e-05,-0.00026312088914617,0.0057300077690681,-0.0086584365790829,-5.817463727863,5.4454647822507,0
959,0.045,0.0034001205862365,6.6787586236494e-05,5.6365559544964e-05,0.025102051468669,0.046871011159862,-5.8169024281871,6.9156343366478,0
560,0.045,0.0033960116719687,6.2678671968669e-05,0.000361889913482,-0.0095300593793867,-0.04572692526538,-5.7883159773493,1.7879005223966,0
981,0.045,0.0033838622398678,5.0529239867767e-05,0.00050717724128407,0.028380816301545,0.054768637532349,-5.7626642995968,7.4099794283995,0
1401,0.040608057987348,0.0034301901186839,9.6857118683931e-05,0.00097527431913263,0.0030722832409152,0.0044227427768768,-5.7557389964063,8.6613551096211,0
538,0.045,0.0033474614182848,1.4128418284801e-05,9.9371422128632e-05,-0.0042849697418178,-0.031838034799373,-5.7543696332548,3.7958415819408,0
550,0.045,0.003344561108054,1.1228108053989e-05,0.00022978670158842,-0.0067621448576635,-0.035550558804876,-5.7463171999306,3.0926887339271,0
473,0.045,0.0033933134276227,5.9980427622656e-05,-0.00026599185623612,0.0092404343171842,0.0046251199154326,-5.7435857953531,5.8678498786644,0
936,0.045,0.0034086725718594,7.5339571859377e-05,-0.00029590129792373,0.014775330861292,0.021912552676155,-5.7393705871036,6.3411444669788,0
561,0.045,0.0033563583640926,2.3025364092638e-05,0.00034721067089515,-0.0093503135823532,-0.040301870823236,-5.736144515721,2.1008819462046,0
1403,0.045,0.0034544282562953,0.0001210952562953,0.0008785231579967,0.023322838489156,0.042460588253259,-5.7136310717188,7.9469938604952,0
958,0.045,0.0034049470830741,7.1614083074114e-05,-6.7669509118333e-05,0.020268207391257,0.040044044144632,-5.707546727324,6.7836948351702,0
513,0.045,0.0033601095454034,2.6776545403387e-05,-0.00016797284630152,0.00077717832205394,-0.020161087107238,-5.7041344399318,4.9233495340346,0
526,0.045,0.0033534337041004,2.0100704100422e-05,-6.533695661523e-05,-0.001615212680549,-0.025755239303414,-5.6911082995665,4.5125567804997,0
500,0.045,0.0033716705219284,3.8337521928426e-05,-0.00025863550583328,0.0032018693777579,-0.012449239968844,-5.682129513558,5.3389253807377,0
562,0.045,0.003346664629774,1.3331629773962e-05,0.00032484782518431,-0.0088985433959168,-0.038136085345953,-5.6778625364754,2.4121482390874,0
40,0.045,0.006377940672528,0.003044607672528,0.00076760515119914,0.0061185670851943,-1.1864326634006,-5.6694633584524,0.12500000400029,0
41,0.045,0.006229138149415,0.002895805149415,0.0005928130214782,0.0093678551252664,-0.81169266609001,-5.6680156967118,0.37500001200029,0
242,0.045,0.0056256737526068,0.0022923407526068,0.00049966378186264,0.0034223441193429,-0.4633885429437,-5.6651145932276,0.62500002000026,0
551,0.045,0.0033446889476224,1.1355947622352e-05,0.00018002017400904,-0.0062799875112243,-0.034260012949269,-5.66151170453,3.4055546844959,0
243,0.045,0.0046564177799798,0.0013230847799798,0.00044713026155164,-0.0036306929540526,-0.22386684052415,-5.6607600480001,0.87500002800026,0
980,0.045,0.0033811569609376,4.7823960937635e-05,0.00034981537671482,0.0250546812398,0.052825418720591,-5.6564863912432,7.2662211531376,0
539,0.045,0.0033483637221268,1.5030722126751e-05,3.1935696221256e-05,-0.0038794893078095,-0.029840618064346,-5.6455267422234,4.1090178211627,0
1400,0.045,0.0034688067840454,0.00013547378404541,0.00099202390386722,0.009329941891733,0.015413358345515,-5.6413998910069,8.4972999306525,0
572,0.045,0.0038733157626834,0.00053998276268342,0.00046742190474476,-0.007754396662343,-0.10579970218097,-5.6410974306199,1.1526883902596,0
935,0.045,0.0034000055981216,6.6672598121571e-05,-0.00033656559072212,0.011027141158415,0.015396631841893,-5.6272871148528,6.2215271286211,0
487,0.045,0.0033849723364822,5.1639336482233e-05,-0.0002726372361458,0.0063033473341876,-0.00039382560605733,-5.6227768868894,5.7566524960096,0
563,0.045,0.0033448889797529,1.1555979752915e-05,0.00029390000264229,-0.0084250526218381,-0.036911763815981,-5.6135608555829,2.7214037382247,0
573,0.045,0.0035208956239235,0.00018756262392349,0.00041140722301046,-0.0094264018377424,-0.060440166373576,-5.6035594735967,1.4576723809331,0
957,0.045,0.0034039942858801,7.0661285880106e-05,-0.00016518764336014,0.015677013962916,0.03281114414269,-5.5981910264609,6.6517553336926,0
1402,0.045,0.0034192171788591,8.5884178859116e-05,0.00078163277409134,0.024409622294173,0.049419622118161,-5.5929409458891,7.7875564903579,0
552,0.045,0.0033449996421756,1.1666642175644e-05,0.0001228231226798,-0.0059139895911341,-0.032754946415495,-5.5700141566261,3.7150330966604,0
574,0.045,0.0033965988275104,6.3265827510418e-05,0.00039185824421589,-0.010110110372125,-0.045153430663732,-5.560909163524,1.7617463107918,0
527,0.045,0.0033550714684955,2.1738468495523e-05,-0.0001460974749047,-0.0014494199775161,-0.022533286595024,-5.5551482975343,4.8222222919497,0
979,0.045,0.0033882546269304,5.4921626930437e-05,0.00019957541932625,0.020864368045848,0.048500381720923,-5.5503084828897,7.1224628778758,0
514,0.045,0.0033643781825602,3.104518256018e-05,-0.00024346957497739,0.0007986481563117,-0.015705610178403,-5.5467952992532,5.2323859792251,0
564,0.045,0.0033443165702225,1.0983570222477e-05,0.00025456296961636,-0.0080162338438225,-0.035865339654488,-5.5433445854998,3.0283575565661,0
540,0.045,0.0033493081452891,1.5975145289137e-05,-4.0174497263948e-05,-0.0036387652503229,-0.027441492660284,-5.5293793126702,4.4175524302759,0
1399,0.045,0.0034673944960456,0.00013406149604564,0.0009928403028855,0.014674455776975,0.027036000394613,-5.5270607856075,8.3332447516837,0
934,0.045,0.0033909850885622,5.7652088562168e-05,-0.00036227845932497,0.0077243191317265,0.0095867732406556,-5.5152036426019,6.1019097902634,0
575,0.045,0.0033572997414207,2.3966741420672e-05,0.00037641694325155,-0.010086486024096,-0.039943099430939,-5.5131969087744,2.0646621903853,0
501,0.045,0.0033776169723839,4.4283972383898e-05,-0.00027048287628112,0.0035650005746359,-0.0050085056994365,-5.5019679784258,5.6454551133549,0
956,0.045,0.0033992751440618,6.5942144061778e-05,-0.00023750076543824,0.011474254134312,0.02566800456851,-5.4888353255978,6.5198158322151,0
1001,0.045,0.0033920296037019,5.8696603701856e-05,0.00065042097650007,0.023045225653937,0.052136066633497,-5.4813112986577,7.6303091866767,0
553,0.045,0.0033454137051096,1.2080705109642e-05,5.9857165504799e-05,-0.0056768534359296,-0.030959410946098,-5.471997541226,4.0208019614034,0
565,0.045,0.0033439958677825,1.0662867782491e-05,0.00020750292429521,-0.0077009319398082,-0.034728971450875,-5.4673328857308,3.332724273298,0
576,0.045,0.0033480419145556,1.4708914555624e-05,0.00035423318882056,-0.009801846096541,-0.037924626241466,-5.4604851396107,2.3661747810398,0
978,0.045,0.0033938248127919,6.0491812791947e-05,6.65427859697e-05,0.016376963821337,0.042649395219411,-5.4441305745361,6.9787046026138,0
42,0.045,0.0064734987007041,0.0031401657007041,0.00081416969551672,0.0063458359277351,-1.2013271620931,-5.4332921811962,0.12500000400029,0
43,0.045,0.0063055457258409,0.0029722127258408,0.00063768865664279,0.0096363330729781,-0.81481719281732,-5.4321662220642,0.37500001200029,0
244,0.045,0.0056570033130572,0.0023236703130572,0.00053234672253219,0.0032476794534037,-0.45826400303016,-5.4299098082431,0.62500002000027,0
1396,0.040608801994054,0.0034099625823295,7.6629582329511e-05,0.0010342827359395,0.0022586015352343,0.0034894760406282,-5.4271635005669,8.8852597911932,0
245,0.045,0.0046554839946666,0.0013221509946666,0.00050063680129809,-0.0040488121416736,-0.2178761966228,-5.4265229397331,0.87500002800027,0
1398,0.045,0.0034489728304592,0.00011563983045916,0.00096278777815607,0.018090286582908,0.037291922141377,-5.4127216802087,8.1691895727158,0
528,0.045,0.0033580741813875,2.4741181387461e-05,-0.00021696991240606,-0.0015419521104432,-0.018525207910282,-5.4114610849487,5.1258465777127,0
586,0.045,0.0038711817433806,0.00053784874338061,0.00050633685398044,-0.0081384838482609,-0.10304643662673,-5.4081580346825,1.1473821918273,0
541,0.045,0.0033504082177608,1.7075217760801e-05,-0.00011539375044068,-0.0036179851973685,-0.024540210099257,-5.4061621551365,4.7210950498646,0
933,0.045,0.0033830160246689,4.9683024668947e-05,-0.00037407471332393,0.0047626016995838,0.0044417185124112,-5.4031201703511,5.9822924519058,0
577,0.045,0.0033462127933373,1.2879793337304e-05,0.00032427366748289,-0.0094941141766341,-0.036834599643512,-5.4028481600087,2.6660421768116,0
566,0.045,0.0033438224136936,1.0489413693587e-05,0.00015382632512977,-0.0074919430198,-0.033390193395948,-5.3856586799974,3.6342246113802,0
515,0.045,0.0033693623079091,3.6029307909149e-05,-0.00025862386336803,0.00094204431550047,-0.0091053127395157,-5.3811590699626,5.5342577307005,0
955,0.045,0.0033925135792876,5.918057928765e-05,-0.00028729430020661,0.0076736125228283,0.018891697562507,-5.3794796247348,6.3878763307376,0
1000,0.045,0.0033817464095635,4.841340956348e-05,0.000508050807711,0.020253979433271,0.051718180412191,-5.378742130025,7.4752519494519,0
587,0.045,0.0035216833656085,0.00018835036560853,0.00044991860943725,-0.0099150552351107,-0.059188814387721,-5.3728183294878,1.4418410580462,0
554,0.045,0.0033458576550124,1.2524655012414e-05,-7.2436344135919e-06,-0.0055893427511403,-0.02879761819489,-5.3676503257739,4.322548080052,0
578,0.045,0.0033453957950587,1.2062795058686e-05,0.00028672292347145,-0.0092442288738214,-0.035925715377904,-5.3403719710688,2.9640263792051,0
977,0.045,0.0033952114297595,6.1878429759507e-05,-4.3830233600944e-05,0.01196270650471,0.036002838523663,-5.3379526661823,6.8349463273517,0
588,0.045,0.0033974984730875,6.4165473087465e-05,0.00042875730177506,-0.010708461614301,-0.044369683789888,-5.3335023496989,1.7355920991871,0
1395,0.045,0.0034455116248134,0.0001121786248134,0.0010503020288324,0.0069239503226168,0.012584033357184,-5.3193515125788,8.7168390468175,0
567,0.045,0.0033437280739913,1.0395073991267e-05,9.5072713322731e-05,-0.0073991348231426,-0.031779636542878,-5.2984683402289,3.9325861016441,0
1397,0.045,0.0034230357177658,8.9702717765843e-05,0.00089461571438243,0.019102918303379,0.044624371550571,-5.2983825748102,8.0051343937484,0
932,0.045,0.0033772914027389,4.3958402738899e-05,-0.00037451828311342,0.0019761662646841,-0.0001992038038522,-5.2910366981004,5.8626751135483,0
589,0.045,0.0033588271307753,2.5494130775291e-05,0.00041261968188363,-0.010828286592363,-0.039358508550953,-5.2902493018281,2.0284424345659,0
999,0.045,0.0033825676059658,4.9234605965761e-05,0.00036366938968586,0.016516848751224,0.048787816307245,-5.2761729613924,7.3201947122272,0
542,0.045,0.0033524427877595,1.910978775953e-05,-0.00018074137520392,-0.0038120731072134,-0.020931803117849,-5.2761268706438,5.0193071762002,0
579,0.045,0.0033447569106617,1.1423910661673e-05,0.00024220815577637,-0.0090772616206183,-0.03493525582523,-5.2731540669314,3.2598938621001,0
954,0.045,0.0033848079519382,5.1474951938227e-05,-0.00031648057454373,0.0042381698635305,0.012639336881832,-5.2701239238717,6.2559368292601,0
529,0.045,0.0033616843498508,2.8351349850842e-05,-0.00023559014388753,-0.0015789187287715,-0.012686245930185,-5.2603501614996,5.4230603480465,0
555,0.045,0.0033463788476262,1.3045847626249e-05,-7.6954626878633e-05,-0.0056936456891979,-0.026185485774817,-5.2571760127387,4.6199678077795,0
590,0.045,0.0033501782383629,1.6845238362942e-05,0.00039064231686482,-0.010698011710285,-0.037475274403332,-5.2431077427463,2.3202013229922,0
976,0.045,0.003393074729834,5.9741729834006e-05,-0.00012950516441534,0.0078171530658217,0.029107055513568,-5.2317747578287,6.6911880520897,0
1394,0.045,0.00345012184221,0.00011678884221002,0.0010563223191776,0.010988831815999,0.022651753857802,-5.2115395245906,8.5484183024418,0
568,0.045,0.0033436355100346,1.0302510034564e-05,3.2653384696725e-05,-0.0074390975083717,-0.02983377741261,-5.2059213388778,4.2275437298283,0
580,0.045,0.0033442141977768,1.0881197776797e-05,0.00019176688797679,-0.0090030163129571,-0.033753467230583,-5.2013032033686,3.5534161260999,0
44,0.045,0.0065736481034388,0.0032403151034388,0.00085926335780272,0.0065890266281193,-1.2167030238946,-5.1971210039401,0.12500000400029,0
45,0.045,0.0063852317083388,0.0030518987083388,0.00068936735173358,0.0099182209204829,-0.81786307490676,-5.1963167474172,0.37500001200029,0
246,0.045,0.0056885163564013,0.0023551833564013,0.00057935834575624,0.0030717693756143,-0.45274800628672,-5.1947050232594,0.62500002000028,0
247,0.045,0.004653705852689,0.001320372852689,0.00055442652438468,-0.0044910215260217,-0.2116597804521,-5.1922858314667,0.87500002800028,0
591,0.045,0.0033483974025125,1.5064402512539e-05,0.00036163146404437,-0.010542213181121,-0.036511441085699,-5.1921354644347,2.6106806153986,0
1021,0.045,0.0033988336757254,6.5500675725378e-05,0.00079169648307278,0.018079462363742,0.048453698604564,-5.1919384449064,7.8401964606777,0
931,0.045,0.0033726807017295,3.9347701729541e-05,-0.00036383982217227,-0.00074779477047101,-0.0044842004105649,-5.1789532258501,5.7430577751911,0
600,0.045,0.0038688626749277,0.00053552967492765,0.0005493378877226,-0.008577780373932,-0.10008153926079,-5.1752186387456,1.142075993395,0
998,0.045,0.0033864288930764,5.3095893076406e-05,0.0002287650839543,0.01234769382328,0.044064090890204,-5.1736037927595,7.1651374750022,0
953,0.045,0.0033772543998505,4.3921399850505e-05,-0.00032753923242881,0.0010752751617138,0.0069499721448046,-5.1607682230087,6.1239973277827,0
601,0.045,0.0035225806505017,0.00018924765050174,0.0004928486176151,-0.010435090858439,-0.057744553724353,-5.1420771853793,1.4260097351594,0
556,0.045,0.0033476579773859,1.4324977385944e-05,-0.00013697611782222,-0.0059710688990483,-0.022937947846146,-5.140792656339,4.9127677746876,0
543,0.045,0.0033548574490383,2.152444903834e-05,-0.00020182948555076,-0.0039803540995132,-0.015771659144271,-5.1395412530364,5.3118629653922,0
592,0.045,0.0033474585317755,1.4125531775486e-05,0.00032573089036161,-0.010435479681707,-0.035734827730059,-5.1373993566381,2.8996952018441,0
975,0.045,0.0033886508236284,5.5317823628371e-05,-0.00019070938035837,0.004009395565529,0.022324654545484,-5.1255968494751,6.5474297768277,0
581,0.045,0.0033437152898282,1.0382289828172e-05,0.00013680101540803,-0.0090288282698937,-0.03231586074361,-5.1249391392316,3.8443702418849,0
569,0.045,0.0033435406892994,1.0207689299382e-05,-3.1941541146785e-05,-0.0076436191610807,-0.027483266710974,-5.108189870341,4.5188405656945,0
602,0.045,0.0033987222238811,6.5389223881134e-05,0.00047081637277387,-0.011321291085618,-0.043382206719653,-5.1060955358743,1.7094378875823,0
1393,0.045,0.0034404850255712,0.00010715202557121,0.0010410295544737,0.013664318386432,0.032071780051087,-5.103727536603,8.3799975580668,0
1020,0.045,0.0033862001828452,5.286718284517e-05,0.00066954913483254,0.015685084814003,0.049364846402048,-5.0933892904978,7.6743757735041,0
1391,0.040609694784452,0.0033930246157313,5.9691615731305e-05,0.0010914759115392,0.0016297117631633,0.0027046194016514,-5.0904356730356,9.0967060687483,0
593,0.045,0.0033466383838306,1.3305383830634e-05,0.00028350524481554,-0.010398392768177,-0.034886593526714,-5.0789752481323,3.1870634509021,0
997,0.045,0.0033885389955185,5.5205995518485e-05,0.00011124645282573,0.0081182857665594,0.038224580876191,-5.0710346241267,7.0100802377771,0
603,0.045,0.0033608328810598,2.7499881059803e-05,0.00045465044098477,-0.01156887177668,-0.038551500937818,-5.0673016948822,1.9922226787466,0
930,0.045,0.0033681554123902,3.4822412390203e-05,-0.00034044207967144,-0.0033216478849477,-0.008389009116287,-5.0668697536001,5.6234404368344,0
952,0.045,0.0033703566568132,3.7023656813152e-05,-0.00032326949731384,-0.0019042741784104,0.0017848676387217,-5.0514125221458,5.9920578263054,0
582,0.045,0.0033431890247272,9.8560247271773e-06,7.8547721833556e-05,-0.0091681445861554,-0.030568804374811,-5.0441923519816,4.1325393796045,0
604,0.045,0.0033527986871146,1.9465687114553e-05,0.00043327598321996,-0.011578578116447,-0.036789315527977,-5.0257303458822,2.2742278649446,0
974,0.045,0.0033830520327892,4.9719032789183e-05,-0.00022863823446173,0.00053687092545094,0.015878574484797,-5.0194189411214,6.4036715015656,0
557,0.045,0.0033490333489124,1.5700348912421e-05,-0.00016001872337996,-0.0062204855406973,-0.018375147619717,-5.0187323445732,5.2006655827379,0
594,0.045,0.0033458731221379,1.2540122137928e-05,0.00023589609379516,-0.010437197124915,-0.033858226116076,-5.0169477267399,3.4726076408197,0
570,0.045,0.0033441230125932,1.0790012593199e-05,-8.7432776670362e-05,-0.0079835395065098,-0.024567456857975,-5.0054584420343,4.8062283731751,0
1392,0.045,0.0034227394152903,8.9406415290294e-05,0.00099655735938482,0.014500481452651,0.039410768563119,-4.9959155486157,8.2115768136924,0
1019,0.045,0.0033822710523688,4.8938052368761e-05,0.00053836013970809,0.012320643196209,0.047750260218792,-4.9948401360892,7.5085550863306,0
1390,0.045,0.0034246443801241,9.1311380124076e-05,0.0011058715229722,0.0050324775940088,0.010086090271002,-4.9893169085801,8.9241786961104,0
605,0.045,0.0033511066119005,1.7773611900528e-05,0.00040534433065758,-0.011560441503467,-0.035943627973064,-4.981422768861,2.5553190539856,0
996,0.045,0.0033880001236454,5.4667123645363e-05,1.5791426024987e-05,0.0040569165629074,0.031825095639038,-4.9684654554939,6.8550230005521,0
46,0.045,0.0066786892841394,0.0033453562841394,0.00091638918428975,0.0068559660416821,-1.2325838458776,-4.9609498266841,0.12500000400029,0
47,0.045,0.0064684006050259,0.0031350676050259,0.00075021886744248,0.010224050691042,-0.82081544778907,-4.9604672727703,0.37500001200029,0
248,0.045,0.0057201833360533,0.0023868503360533,0.00063410598594736,0.0028813281556927,-0.4468034962704,-4.9595002382757,0.62500002000029,0
583,0.045,0.0033425865627018,9.2535627017888e-06,1.8414495274377e-05,-0.0094456358527191,-0.028456718097538,-4.9592037279432,4.4177133236095,0
249,0.045,0.004650831044692,0.001317498044692,0.00061191892337265,-0.0049742850257846,-0.20520165674498,-4.9580487232003,0.87500002800029,0
929,0.045,0.0033634380767857,3.0105076785651e-05,-0.00030511753082495,-0.0057156574575847,-0.011884003545194,-4.9547862813499,5.5038230984773,0
595,0.045,0.0033451313777313,1.1798377731319e-05,0.00018415979031743,-0.010556442986425,-0.032587878265628,-4.9514099382344,3.7561543821256,0
614,0.045,0.0038661146116922,0.00053278161169225,0.00059374296430692,-0.0090651247244465,-0.096913105813129,-4.9422792428087,1.1367697949626,0
951,0.045,0.0033641350817804,3.0802081780448e-05,-0.00030484533782006,-0.0047036270984157,-0.0028638955911899,-4.9420568212833,5.8601183248285,0
606,0.045,0.003350119677259,1.6786677258967e-05,0.00037101227453759,-0.011581698658815,-0.035296061221913,-4.9344267422076,2.8353640244831,0
973,0.045,0.0033772090841894,4.3876084189427e-05,-0.00024536866916122,-0.0026436600216731,0.0098793149534809,-4.9132410327678,6.2599132263037,0
615,0.045,0.0035235740792511,0.0001902410792511,0.00053673696337492,-0.010978366336901,-0.056132623943064,-4.9113360412707,1.4101784122726,0
571,0.045,0.0033445024240504,1.1169424050439e-05,-0.00011215815689086,-0.0082781028209394,-0.020540218693923,-4.8979234361101,5.0894682000838,0
1018,0.045,0.0033833345892759,5.0001589275918e-05,0.00040957624577388,0.0084404571198371,0.044184870396116,-4.8962909816804,7.3427343991568,0
1041,0.045,0.0034026238531434,6.9290853143354e-05,0.0009208029060035,0.013679168116558,0.044013980841216,-4.8949404996951,8.0393496069871,0
1389,0.045,0.0034329761022806,9.9643102280596e-05,0.0011145786343093,0.008039692284222,0.018615889028522,-4.8881981441245,8.7516513234724,0
607,0.045,0.003349197502639,1.5864502638992e-05,0.00033081311371077,-0.011657736832361,-0.034590238064203,-4.8847964293333,3.1142330397042,0
596,0.045,0.003344369532941,1.1036532940971e-05,0.00012940101914865,-0.010766910001115,-0.031028511759176,-4.8824633650854,4.0375350293807,0
616,0.045,0.0034004140918521,6.7081091852064e-05,0.00051569572100922,-0.011935231986183,-0.04221379537204,-4.8786887220496,1.6832836759776,0
584,0.045,0.0033424685022745,9.1355022744811e-06,-3.3625765573226e-05,-0.0098275383498541,-0.025848589629621,-4.8701242277295,4.6996889716626,0
995,0.045,0.0033853232748728,5.1990274872782e-05,-5.5614483645897e-05,0.0002770892415969,0.025277167476607,-4.8658962868611,6.6999657633271,0
617,0.045,0.0033633210239336,2.9988023933569e-05,0.00050111566980362,-0.012294072531063,-0.037533431462688,-4.8443540879362,1.9560029229272,0
928,0.045,0.0033590043120006,2.5671312000626e-05,-0.00025961219354827,-0.0078626090823989,-0.014867014093763,-4.8427028090996,5.3842057601203,0
950,0.045,0.0033582928321324,2.4959832132386e-05,-0.00027303466256657,-0.0072540874690619,-0.0070135071360602,-4.8327011204211,5.728178823352,0
608,0.045,0.0033482891205689,1.4956120568932e-05,0.00028558956126496,-0.011790561798743,-0.033717421769146,-4.8325922501115,3.3917991555394,0
597,0.045,0.0033435370728746,1.0204072874633e-05,7.2883383753861e-05,-0.011089702979614,-0.029136238833127,-4.8102175855455,4.3165860815245,0
618,0.045,0.0033557417875135,2.2408787513498e-05,0.00048125391103051,-0.01243123555423,-0.035870227798694,-4.8083529490181,2.2282544068971,0
972,0.045,0.0033715248537316,3.8191853731573e-05,-0.00024331884321895,-0.0055659464263048,0.004370642592711,-4.8070631244143,6.1161549510419,0
1040,0.045,0.0033904244246257,5.7091424625708e-05,0.0008220519634023,0.0115730392679,0.046009709856198,-4.8008023898418,7.8633159379515,0
1017,0.045,0.0033848645152237,5.153151522375e-05,0.0002921982755851,0.0044018474462058,0.039268079935587,-4.7977418272715,7.1769137119829,0
1388,0.045,0.0034298904713927,9.6557471392729e-05,0.0011094451366396,0.010050518206698,0.027031733088953,-4.7870793796695,8.5791239508353,0
609,0.045,0.0033473825974463,1.4049597446294e-05,0.00023644701204059,-0.01198112674756,-0.032615997248134,-4.7778807372374,3.6679385223663,0
585,0.045,0.0033416911712887,8.3581712887003e-06,-5.9908508173991e-05,-0.010143721193034,-0.022307957246458,-4.777114527647,4.9782708174296,0
619,0.045,0.0033541244777408,2.0791477740827e-05,0.00045479298333509,-0.012538839607664,-0.035131263617025,-4.7707100732872,2.4999574925726,0
994,0.045,0.0033813209432281,4.7987943228101e-05,-0.00010281966175663,-0.0031821581829088,0.018862664336649,-4.7633271182283,6.5449085261021,0
1386,0.040610736351686,0.0033792129425317,4.5879942531691e-05,0.0011439279765642,0.0011563480412444,0.0020650773871389,-4.7460276565135,9.2953974636025,0
598,0.045,0.0033429547426584,9.6217426583652e-06,2.310782918795e-05,-0.01149444609699,-0.026812811748743,-4.7347900134248,4.5931495701501,0
620,0.045,0.0033531274287451,1.9794428745083e-05,0.00042210904451925,-0.012675550044565,-0.03460902413399,-4.7314541277771,2.7710328471221,0
927,0.045,0.0033557869868607,2.2453986860657e-05,-0.00020600761693759,-0.0097829063932937,-0.017388160715966,-4.7306193368496,5.2645884217634,0
48,0.045,0.0067887390777279,0.0034554060777279,0.0010348610786757,0.0071473276177619,-1.2489733697269,-4.724778649428,0.12500000400029,0
49,0.045,0.006555032446512,0.003221699446512,0.0008278653811587,0.010554742802197,-0.82365075805452,-4.7246177981235,0.37500001200029,0
250,0.045,0.0057519803694774,0.0024186473694774,0.00069249426861297,0.0026687355987353,-0.44039792204658,-4.7242954532919,0.6250000200003,0
251,0.045,0.0046469430048014,0.0013136100048014,0.00067389517683497,-0.0055170843479817,-0.19848536491073,-4.7238116149335,0.8750000280003,0
949,0.045,0.0033529251760704,1.9592176070356e-05,-0.00022975302180462,-0.0095285155204394,-0.010661143739113,-4.7233454195586,5.5962393218752,0
610,0.045,0.0033464706782166,1.313767821662e-05,0.00018438118091663,-0.012236852432035,-0.031241393570295,-4.7207343781894,3.9425306791569,0
628,0.045,0.0038629419994225,0.0005296089994225,0.00064225251605135,-0.0096189332816175,-0.093527528136178,-4.7093398468712,1.1314635965303,0
1039,0.045,0.0033842875754743,5.0954575474277e-05,0.00070964157925787,0.0085143391307252,0.045561940272945,-4.7066642799885,7.687282268916,0
971,0.045,0.00336610408287,3.2771082870035e-05,-0.00022459791007799,-0.0082190534743437,-0.00060004281469562,-4.7008852160612,5.9723966757806,0
1016,0.045,0.0033849226942395,5.1589694239525e-05,0.00019257413794454,0.00045004332915291,0.033534310368317,-4.6991926728628,7.0110930248091,0
621,0.045,0.0033521489180617,1.8815918061659e-05,0.00038380532177545,-0.012851441470251,-0.034047362539302,-4.6906176105344,3.0414026285062,0
1387,0.045,0.0034190316891641,8.5698689164145e-05,0.0010832072985968,0.010668676990318,0.034076804038368,-4.6859606152147,8.4065965781987,0
629,0.045,0.0035250976968629,0.00019176469686288,0.00058702026439809,-0.011538141523746,-0.054344253108671,-4.6805948971617,1.3943470893858,0
611,0.045,0.0033455435143645,1.2210514364549e-05,0.00013043706831878,-0.012577574805214,-0.029556938171745,-4.6612314431479,4.2154588394394,0
993,0.045,0.0033767272849288,4.3394284928838e-05,-0.00012690843504504,-0.0063218806766872,0.012757735812244,-4.6607579495955,6.3898512888772,0
599,0.045,0.0033412432591958,7.9102591957932e-06,-4.6868879242599e-06,-0.011817425637688,-0.023716815145678,-4.6563056191838,4.8670734347753,0
1385,0.045,0.003406489892607,7.3156892606974e-05,0.0011562299305732,0.0035882327993412,0.0079549617216661,-4.6517579767035,9.119028699154,0
630,0.045,0.0034034225307207,7.0089530720671e-05,0.00056733115783254,-0.012521200912583,-0.040857209928091,-4.6512819082244,1.6571294643728,0
622,0.045,0.0033511398941308,1.7806894130766e-05,0.00034063712500765,-0.013064113914048,-0.033336034011186,-4.6482367734831,3.3109906702591,0
631,0.045,0.0033669846287902,3.3651628790162e-05,0.00055361964484121,-0.012975797105317,-0.036297036567153,-4.6214064809898,1.9197831671079,0
926,0.045,0.0033536319100505,2.0298910050529e-05,-0.00014612727337528,-0.01149044639174,-0.019486863072302,-4.6185358645994,5.1449710834065,0
948,0.045,0.0033483010041753,1.4968004175268e-05,-0.00017642507602165,-0.011521816749534,-0.013792530498874,-4.6139897186962,5.4642998203985,0
1038,0.045,0.0033830747230146,4.9741723014645e-05,0.00059380239785983,0.0048977495577337,0.043104651964648,-4.612526170135,7.5112485998801,0
623,0.045,0.0033500918714811,1.6758871481121e-05,0.00029352497101143,-0.013310022969471,-0.032411977792475,-4.6043515362404,3.579722662607,0
1015,0.045,0.0033832719127783,4.9938912778347e-05,0.00011445270751258,-0.0032686106605152,0.027414183663118,-4.600643518454,6.8452723376353,0
612,0.045,0.0033447766832305,1.1443683230522e-05,8.1594717574966e-05,-0.012985856018259,-0.027494681998853,-4.5994557991201,4.4866101686376,0
970,0.045,0.0033610202886245,2.768728862451e-05,-0.00019127201336848,-0.010585578806706,-0.0050044019032316,-4.5947073077084,5.8286384005197,0
632,0.045,0.0033592424609786,2.5909460978625e-05,0.00053459165552818,-0.013235365193787,-0.034713189755297,-4.5909755521536,2.1822809488494,0
