x,y,interior,uz,uz_exact,uz_error,ur,ur_exact,ur_error,p,p_exact,p_error,mu_t,mu_t_exact,mu_t_error,mu_eff,mu_eff_exact,mu_eff_error
0.09375,0.28125,False,0.010003048837432,0.010139846976016997,-0.00013679813858499812,-0.032970330996239,-0.03292976751617971,-4.0563480059291335e-05,0.030077474221583,0.007415771484375,0.022661702737208,0.016942480714201,0.01712793871861308,-0.00018545800441208127,0.026942480714201,0.027127938718613083,-0.00018545800441208127
0.09375,0.34375,False,0.008179763331148,0.00821784383697377,-3.808050582577126e-05,-0.037007906121459,-0.03690548826489248,-0.00010241785656651958,0.033546675430662,0.011077880859375,0.022468794571286997,0.016046150153147,0.016213910600362293,-0.000167760447215292,0.026046150153147,0.026213910600362295,-0.00016776044721529548
0.09375,0.40625,False,0.0061001909531126,0.006085907289161696,1.4283663950904156e-05,-0.039303353484129,-0.03910194418494939,-0.00020140929917961126,0.037731493657866,0.015472412109375,0.022259081548491003,0.015036578841083,0.015200225201602554,-0.00016364636051955338,0.025036578841083,0.025200225201602554,-0.0001636463605195551
0.09375,0.46875,False,0.0038591121398435,0.0038392012702388456,1.9910869604654498e-05,-0.039693090913969,-0.03940103111744975,-0.0002920597965192506,0.042645633461119,0.020599365234375,0.022046268226744,0.013976349338492,0.014145795960235739,-0.00016944662174373827,0.023976349338492,0.02414579596023574,-0.00016944662174374
0.09375,0.53125,False,0.0015958142216105,0.0015887503741396358,7.063847470864179e-06,-0.038127715080828,-0.037787344172102166,-0.00034037090872583026,0.048304673305864,0.026458740234375,0.021845933071489,0.012947858727598,0.013117338953176072,-0.00016948022557807148,0.022947858727598,0.023117338953176074,-0.0001694802255780732
0.09375,0.59375,False,-0.0005235493247068,-0.0005385601489251712,1.5010824218371268e-05,-0.03471133460146,-0.03436397761470289,-0.00034735698675711357,0.0547229443271,0.033050537109375,0.021672407217725002,0.012014005719755,0.012170721313141394,-0.00015671559338639382,0.022014005719755,0.022170721313141392,-0.00015671559338639382
0.09375,0.65625,False,-0.0023384771777543,-0.0023999843924684683,6.150721471416846e-05,-0.029705460385728,-0.02936832475461415,-0.000337135631113851,0.061920582467382,0.040374755859375,0.021545826608007003,0.011167226482671,0.01131846185967662,-0.00015123537700562073,0.021167226482671,0.02131846185967662,-0.00015123537700561726
0.09375,0.71875,False,-0.0036981620719611,-0.003836915793726803,0.0001387537217657029,-0.023522150214454,-0.02318787783224252,-0.0003342723822114778,0.069913444833609,0.048431396484375,0.021482048349234006,0.010330083799322,0.010491601776667468,-0.00016151797734546836,0.020330083799322,0.020491601776667468,-0.00016151797734546836
0.09375,0.78125,False,-0.0044715159631945,-0.004674887133660377,0.0002033711704658766,-0.016711255139757,-0.016376027906517265,-0.0003352272332397335,0.078706230815703,0.057220458984375,0.021485771831327993,0.0093666497719104,0.00951544634218115,-0.0001487965702707504,0.01936664977191,0.01951544634218115,-0.0001487965702711494
0.09375,0.84375,False,-0.0045423795341955,-0.004723570536953048,0.00018119100275754748,-0.0099400900358841,-0.009667864742368693,-0.00027222529351540736,0.088307631235285,0.066741943359375,0.021565687875909997,0.0080646992235655,0.008115599187008871,-5.089996344337204e-05,0.018064699223566,0.01811559918700887,-5.0899963442870705e-05
